iddblp;idscholar;id_d;id_s
conf/vldb/GarciaLL98;eJrqu6I2pHkJ;65850;40024
journals/sigmod/KuoM96;vmwgqLkw0NUJ;64947;40031
conf/sigmod/AndersonBKW98;H6eMdbXATmkJ;65529;40052
journals/tods/BozkayaO99;CEKbSWc_C6UJ;66634;40061
conf/sigmod/GibbonsM98;4EgMtIywBRUJ;65446;40084
conf/sigmod/Grust02;FYfyf-SjQNIJ;64660;40093
conf/sigmod/AdelbergGK95;NbLabaGWoh4J;65812;40100
journals/vldb/SwamiS95;S6TmnZKgmxwJ;66801;40181
conf/sigmod/SwamiS94;S6TmnZKgmxwJ;65991;40181
conf/vldb/ChakrabartiM00;7P1LlDStRGYJ;65658;40189
conf/vldb/CiacciaPZ97;HQQsPfQN7q0J;66175;40190
journals/vldb/ChanGR03;wUcXmf9G52gJ;66547;40194
conf/vldb/ChanGR02;wUcXmf9G52gJ;66482;40194
conf/vldb/LuL00;yzibVNHiDe0J;65478;40198
conf/vldb/GibbonsMP97;QKnjF3UgncMJ;65961;40212
journals/tods/GibbonsMP02;QKnjF3UgncMJ;65204;40212
journals/sigmod/GlavitschSW94;IQjGtYPrUFUJ;65244;40221
conf/vldb/OlstonW00;QcUC-6OtvLMJ;65651;40257
journals/vldb/BohmAnY97;O7IuKWfq4RYJ;66681;40260
conf/sigmod/ChristophidesCS00;R7tBLAw0O3wJ;65118;40279
conf/vldb/HuebschHLLSS03;QfqykiFRwyYJ;66369;40280
conf/sigmod/AgrawalGGR98;UYQpDoh0wo0J;65396;40288
conf/vldb/YagoubFIV00;oHJaZrizZesJ;65470;40321
journals/sigmod/CaplinskasEV02;OhiGJ7Gy3KgJ;64287;40337
conf/vldb/BohannonGKNS02;9BuBq-Tj0TUJ;66473;40346
conf/vldb/GehaniJR94;MxYiwR2f9UYJ;64419;40355
journals/tods/KemmeA00;wiUPadLpCvoJ;66591;40381
conf/sigmod/ImielinskiVB94;cffLplmoKH4J;65968;40382
journals/sigmod/Giorgini03;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959084%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;66169;40390
conf/vldb/DeckerK03;es2kSNccUGMJ;66315;40398
conf/sigmod/WangCMSSZ94;4QUIJRy2NdMJ;65963;40408
journals/sigmod/Huyn01;KNYDz76C_HsJ;64447;40419
journals/sigmod/NobleS95;rRvcD6HKhasJ;65129;40424
conf/sigmod/BerchtoldK98;irJbh9rrinoJ;65375;40427
conf/vldb/BelloDDFNSWZ98;zrMFWOX1h2MJ;66028;40475
conf/sigmod/RaoR98;uHX7_KIw8uYJ;65469;40480
conf/vldb/LevyRO96;3v8fGnfTuVMJ;66846;40489
conf/vldb/ManolescuFK01;ckjlnFHOwd8J;65389;40502
conf/vldb/GrustKT03;CKiAavnrRH4J;66385;40508
conf/sigmod/RajagopalanML98;M2bWqRDDfkUJ;65367;40514
conf/vldb/YuAA03;4bvjebYsdRkJ;66280;40515
journals/sigmod/TianDCZ02;vGBA3aJ8EDsJ;64494;40516
conf/sigmod/McIverK94;LMV_K5t2am0J;66044;40547
journals/sigmod/EisenbergM99;LL9Guuh490sJ;64698;40587
conf/sigmod/ChaudhuriN98;eHM4OCdJA9YJ;65362;40594
conf/vldb/Sarawagi99;W_CVz6V80csJ;65790;40598
journals/sigmod/ConradHHKRSS99;3aPleydkcIoJ;64753;40604
conf/vldb/PapakonstantinouAG96;auDoY1P8zG0J;66261;40622
conf/vldb/LinLYZ03;9rbctPoEdNUJ;66265;40647
conf/vldb/SilversteinBMU98;_GLI7Izv17cJ;66015;40671
journals/sigmod/PitouraAPSV03;hn2MANNgz9sJ;66152;40672
conf/vldb/FlodinR95;b5vbAhJ4xxMJ;64291;40684
conf/sigmod/HammerGNYBV97;W0IbuSAyBcoJ;65653;40690
journals/vldb/DoanMDDH03;1WC2vYc_k3gJ;66559;40702
conf/sigmod/Aulakh98;xFK4CkKj14EJ;65385;40704
conf/vldb/MeekPK03;cR1ikuFsE1wJ;66291;40722
conf/sigmod/NatsevRS99;r2jkzqMSE0gJ;65327;40724
conf/vldb/AilamakiDHS01;265Cu1i6gvQJ;65296;40742
conf/sigmod/FernandezS96;lMKrltuk53EJ;65766;40747
journals/sigmod/AilamakiFFSV03;rMV2yNFwvggJ;66097;40753
journals/sigmod/BargaL02;QTzV3iNq2O8J;64275;40760
conf/sigmod/Stonebraker98;Tpkccl5rvR0J;65364;40764
conf/vldb/LiM01;9vDm1Q41J8oJ;65312;40778
conf/sigmod/TomasicGS94;wFwk1sJZ2SYJ;66029;40784
conf/vldb/VorugantiOU99;nlwMBvJt988J;65796;40787
conf/vldb/BliujuteJSS98;gybR2qK1ib8J;65851;40796
conf/vldb/TatbulCZCS03;TAsynkdIAfwJ;66362;40803
conf/sigmod/DogacAEOADAOS94;AgBMhm_0uEIJ;66116;40807
journals/tods/HjaltasonS03;9Wan9sPNUAYJ;65178;40814
conf/vldb/BaumannDFRW99;lmKF8hAYUkMJ;65890;40824
conf/vldb/DesslochM97;CjtIFow-OWcJ;66165;40831
conf/vldb/AgrawalSX01;P3GB0IRKc2IJ;65292;40838
conf/sigmod/DarEGP98;ewnL82c8kiMJ;65456;40845
conf/sigmod/FegarasM95;ykGQlI-IaJkJ;65853;40858
conf/sigmod/DogacHKOONDMAKE96;XE1zjDexb64J;65750;40901
journals/sigmod/DogacDKOONEHAKKM95;XE1zjDexb64J;65065;40901
conf/sigmod/ColbyGLMT96;qZppq83SJEYJ;65727;40904
conf/vldb/SkubiszewskiV97;MJAw_2C6ErAJ;65945;40913
conf/vldb/LitwinNS94;FhyWT1pyLnUJ;64505;40919
conf/vldb/LitwinNS94;Nag68vKZFLgJ;64505;40941
journals/sigmod/LabrinidisM01;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D603886%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64459;40942
journals/sigmod/ChaudhuriD97;oahM5itk_dAJ;64833;40960
conf/vldb/ChenL03;WaSgR87oMpcJ;66356;40995
journals/sigmod/BarbaraBFLS94;dgFX6qIJoX8J;65277;41035
conf/sigmod/FaloutsosL95;dyDxQvd8OHoJ;65808;41039
journals/sigmod/CaplinskasEV02;MH0RCZvsQ1cJ;64287;41062
conf/vldb/HinneburgAK00;wQy061nMBCgJ;65607;41089
conf/vldb/Campbell99;m1eeQnYWL0oJ;65715;41097
journals/vldb/Baumann94;2Yii02idzcUJ;66808;41101
conf/sigmod/ZhangRL96;8UbrDL0jsOYJ;65686;41116
conf/sigmod/RajagopalanML98;iUtn70TmoZIJ;65367;41120
journals/sigmod/GottlobKP03;rDRdlwdHGb0J;66254;41397
journals/sigmod/GottlobKP03a;rDRdlwdHGb0J;66236;41397
journals/sigmod/Keim96;vkUvhZOw-1YJ;65012;41153
conf/vldb/Mattos03;HeE1NxaX5t8J;66330;41169
conf/vldb/DoR02;56U_HeDJYggJ;66512;41200
conf/vldb/HellersteinNP95;iLRI5OqO94UJ;66227;41214
journals/sigmod/AtkinsonDJPS96;qiD9O54GtckJ;64996;41218
conf/sigmod/KiesslingHFE01;tNzM8E3W2K4J;64888;41235
conf/vldb/LiuLBHTS03;pAhZKAo7m-sJ;66281;41238
conf/vldb/RamamrithamABEGP00;jYGXFESkS-YJ;65571;41240
conf/vldb/AltinelF00;MGdQ5QpvlQYJ;65457;41257
conf/vldb/AgrawalPWZ95;x_ykbVlfyP8J;64368;41271
journals/tods/BunemanO96;-ZDi1Wdy_DoJ;66532;41282
conf/vldb/Sripada02;UXm0EWCXxpIJ;66425;41295
conf/sigmod/BrinMUT97;ZAjbM4H53aUJ;65502;41325
conf/sigmod/FabretJLPRS01;NDTjtWuhzbQJ;64906;41335
conf/sigmod/LakshmananPZ03a;pci2lDLAWzMJ;64714;41345
journals/sigmod/TanakaV01;tA1HEgZGgrsJ;64407;41353
conf/vldb/BaulierBGJGKKMMNNRSS98;VQ41LtuXMrUJ;65801;41356
journals/sigmod/FifeG03;oOdAqQph_zsJ;66232;41367
conf/sigmod/QuassW97;RFd0c3lXk1AJ;65659;41377
journals/vldb/BeckerGOSW96;BNQ07kOYONgJ;66778;41382
journals/vldb/ManegoldBK00;xWYu2JWiF_kJ;66746;41388
conf/vldb/BonczMK99;xWYu2JWiF_kJ;65791;41388
conf/sigmod/MumickP94;hUQBQ_9ohcgJ;66010;41400
journals/sigmod/CaplinskasEV02;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507367%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64287;41403
conf/sigmod/ChenGM01;dyXJODAynUgJ;64981;41404
journals/vldb/OzsuPSILM95;gld2wLKYWpsJ;66790;41406
conf/sigmod/DeHaanTCO03;gyYBYgpB63sJ;64569;41448
conf/vldb/OoiYTJ01;RFEE_MNM8IUJ;65517;41465
journals/vldb/NanopoulosM02;icoWjIZ_6IIJ;66711;41467
journals/sigmod/Qian97;url:http://portal.acm.org/citation.cfm%3Fid%3D248603.248618%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222;64991;41468
conf/sigmod/CeriFP98;iUGa3pKj-20J;65512;41511
conf/vldb/BaralisPT97;tyNO4U-fmrIJ;66129;41521
conf/vldb/JonscherD94;yv7vyZT9-YEJ;64334;41522
conf/sigmod/GebhardtJJ97;9mbr0dyW1NgJ;65603;41539
conf/vldb/HelmerWM98;7Ycm8V-i9g0J;65885;41544
conf/vldb/HellersteinNP95;V1M4safuoecJ;66227;41549
journals/sigmod/Jannink95;22yR9rN5xuQJ;65092;41566
conf/vldb/Jermaine03;393ZqH9szo0J;66297;41582
conf/sigmod/CareyK97;b_lpj8wu7BEJ;65551;41586
conf/sigmod/CruzALRZ97;uh2lQGa6hQUJ;65586;41593
conf/sigmod/CluetDSS98;63Y-t4R2RycJ;65429;41595
conf/vldb/FerrandinaMZFM95;9rofzgQ6HtcJ;64273;41605
conf/vldb/NishioSTTL01;S30IXg4ClFIJ;65329;41635
conf/vldb/RossS97;fdRAYN0eaeMJ;65934;41636
conf/vldb/KoudasGGSV03;d8BBxc5Ato8J;66272;41639
journals/sigmod/GroskyFS94;zMK02pxd4OEJ;65249;41648
conf/vldb/JagadishKMPSS98;0TmcLmakam0J;65854;41650
conf/vldb/Brin95;CuCm_rmA28cJ;64376;41655
journals/vldb/MehtaD97;VPX141ia9EcJ;66781;41664
conf/vldb/ManolescuFKXO00;uWqGLwi8VOgJ;65431;41666
conf/sigmod/ChenR94;WJDiW8pl0OcJ;65988;41700
journals/sigmod/SureSS02;SQ-G-IKtM9cJ;64375;41701
conf/sigmod/GuptaMR95;7ggq-jY7UEYJ;65802;41707
conf/vldb/WeberSB98;km3WVXUGhhsJ;65836;41708
conf/vldb/KornSFSP96;xQU9GXs4k50J;66069;41710
conf/vldb/HelmerNM03;8-HpAN0xpjcJ;66278;41717
journals/sigmod/McClatcheyV97;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D271087%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64807;41720
conf/sigmod/BilirisDGJR94;3Lzo6p8X-n4J;65970;41724
conf/sigmod/AndersonAF98;_EbKUPc1jYAJ;65540;41748
conf/vldb/SrivastavaDJL96;HIsBB-kUYZIJ;66064;41761
conf/sigmod/GuptaHR97;pGix0qZ6Uz4J;65668;41764
conf/sigmod/AcharyaGPR99a;VlVV2mEnoQ4J;65263;41765
conf/vldb/IoannidisLGP96;U04OC6OSBT0J;66250;41772
conf/sigmod/IoannidisLANT97;U04OC6OSBT0J;65612;41772
conf/vldb/MignetMAC01;XirELrPeTd4J;65355;41774
journals/sigmod/Snodgrass03b;PmIVKWJ5_V4J;66161;41778
conf/sigmod/ChanI99;uLiEqn5nA_IJ;65211;41779
conf/sigmod/ChenZCKR01;15Xnu2VYNAQJ;64870;41791
conf/sigmod/LiYVGPUV98;4zDGoqCAWOoJ;65476;41806
conf/sigmod/HernandezMHYHT01;wMa4fMryrt0J;64883;41811
conf/sigmod/JajodiaSSB97;XpY2UPc6vP0J;65581;41816
journals/vldb/BarbaraI95;kooQijVBMscJ;66799;41819
conf/sigmod/BarbaraI94;kooQijVBMscJ;66016;41819
conf/vldb/ColletCS94;uMutI8spj1QJ;64400;41826
conf/vldb/OzdenBRS94;DZ9bjjJVU64J;64436;41830
conf/sigmod/Hidber99;HkBKH9ZUJEcJ;65278;41848
conf/sigmod/AnkerstBKS99;Hj3vyh0TJVsJ;65286;41856
journals/sigmod/ChakravarthyAEFO03;url:http://portal.acm.org/citation.cfm%3Fid%3D641006;66263;41872
conf/vldb/Amer-YahiaCD98;W0L9nOcuhmIJ;65912;41914
journals/sigmod/LeeCL95;G1E5PwzwdSMJ;65149;41957
conf/vldb/VorugantiOU99;yi0fC_dpTUkJ;65796;41959
conf/vldb/CarneyCCCLSSTZ02;1J26mBTxdS0J;66481;41979
conf/sigmod/MinPC03;JjrRZt4ONqMJ;64636;42333
conf/vldb/GyssensL97;7jSBx3h3cvUJ;66054;42068
conf/vldb/ShahDR03;HGJu1Uyq-OcJ;66337;42075
conf/sigmod/ThomasDM95;-NNuFjchxnMJ;65930;42087
conf/sigmod/LibkinMW96;3QgOnuIwVZMJ;65729;42091
conf/sigmod/BhattacharyaMBNHS02;2J_9scP1caYJ;64763;42114
conf/vldb/LamKR02;GdvZvvRTXIAJ;66430;42135
journals/sigmod/BohmR94;wLNJcNvsulkJ;65073;42145
journals/sigmod/RafanelliBT96;MfWZUBAVPFUJ;65004;42148
conf/vldb/GotoK02;2Pc6rKYB8ykJ;66404;42149
journals/sigmod/BaaderJN97;dr4SzOhnLB8J;64785;42175
conf/sigmod/GuhaRS98;Iom_VGC_DO8J;65400;42186
journals/tods/GuoSW96;KoI8CRWkAYsJ;66530;42192
conf/vldb/LiM01;vkMYwC5tzUgJ;65312;42197
journals/sigmod/ONeilG95;RlH2shMtkfwJ;65134;42209
conf/vldb/VriesDBA99;3o-rUvRsdUwJ;65893;42229
conf/sigmod/GreenwaldK01;zlHamuvyxIwJ;64952;42237
journals/tods/TendickM94;FxCxfE4m1rUJ;66565;42245
conf/vldb/CasatiS00;OjOQRHgD-qwJ;65558;42272
conf/sigmod/RamanH02;Oh2u3cZ3zJ0J;64803;42289
conf/sigmod/Gerber95;wlxZ0FqTy_MJ;65913;42296
conf/vldb/SeligmanBNSW95;url:http://portal.acm.org/citation.cfm%3Fid%3D645921.673303%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64384;42303
conf/sigmod/ChaudhuriGGM03;mNdoyLMYPqgJ;64623;42304
conf/vldb/PetrovicBJ03;nIuz3dc8yHMJ;66327;42315
journals/tods/BertinoBFS98;BTIrFatQWQsJ;66631;42331
journals/sigmod/CruzKLSWY02;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601882%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64313;42332
conf/sigmod/YangM97;57m7NniyTrkJ;65580;42342
conf/sigmod/MaddenSHR02;DkgClKWAyEIJ;64667;42356
journals/vldb/RamanRH00;CgiCp6N9XZQJ;66753;42359
conf/sigmod/PengC03;4Zlh-TEx9m4J;64631;42376
conf/sigmod/LitwinS00;OfHCdCXN0S8J;65099;42384
journals/tods/Subrahmanian94;wl8Wa2O28_oJ;66569;42402
journals/sigmod/SureSS02;A-OWMulBkOoJ;64375;42420
conf/sigmod/GrayHOS96;3mFpWorR_ucJ;65676;42467
journals/vldb/Li03;XkdLpQ5x-YIJ;66555;42482
conf/sigmod/BersonGM95;YkPqPzGFnZIJ;65822;42489
conf/sigmod/DraperHW01;6MdiqTp20aoJ;64953;42493
conf/vldb/WeikumMHZ02;uNwtCAfL3T4J;66465;42494
conf/vldb/AggarwalY02;W9wJnFy0TDAJ;66420;42505
conf/sigmod/AbiteboulBCMM03;Rjb06zlxbLIJ;64562;42518
journals/sigmod/SilberschatzSU96;_ZsI_bVIJMwJ;64940;42522
conf/sigmod/IoannidisP95;bv21uJEzUwAJ;65813;42539
journals/tods/Hellerstein98;dtYwk-vb8DUJ;66621;42542
conf/vldb/MorishimaKKT01;8hDo6qczOzMJ;65498;42556
conf/sigmod/Sheth95;0CD9uUPdnbUJ;65922;42570
conf/sigmod/ButtlerLPP01;8TcpKdIK1r0J;64908;42579
journals/sigmod/Han98;2kDtSxYI5DgJ;64892;42587
conf/sigmod/GuoSBS03;p_PDgjVRUS4J;64529;42591
conf/sigmod/YerneniLGU99;Gnb52DoKdJwJ;65195;42603
conf/sigmod/JarkeQCLFLVV00;bl_VrPzIIPwJ;65095;42607
conf/sigmod/PoosalaIHS96;gfRbQIzfux4J;65789;42611
conf/vldb/HasanM95;8cd64f0t0-EJ;66233;42661
conf/sigmod/SaltenisJLL00;wISxjPqlwZoJ;65113;42663
conf/sigmod/ZhangRL96;1ms09_UeEH4J;65686;42683
conf/vldb/PolyzotisG02;krAZ7iDMEOQJ;66500;42698
journals/sigmod/ChaudhuriD97;6YgzNu3UQqMJ;64833;42710
journals/vldb/GutingS95;cbqx2ypRC-UJ;66814;42711
conf/vldb/AgrawalCN00;jq5VkbTyBksJ;65419;42746
journals/tods/FukudaMMT01;lP571q5eN4gJ;66598;42755
conf/sigmod/DreyerDS95;i1qU2OFSeloJ;65944;42759
conf/vldb/JaedickeM99;zh6yaOX2xiQJ;65679;42803
conf/sigmod/LitwinS00;fx0s58TJ75EJ;65099;42818
conf/vldb/BelussiF95;5FEmoD1TIdwJ;66247;42825
conf/sigmod/DogacTPPLKTK02;juQlvnYuPxwJ;64748;42841
conf/vldb/AbiteboulBBCCDMMP03;fANcvlGA8WAJ;66304;42845
journals/vldb/C95b;url:http://www.springerlink.com/index/J267M1G774146066.pdf;66792;42866
conf/sigmod/HanPY00;2xwKDuA0DI8J;65077;42868
conf/vldb/BaumgartnerFG01a;GGyAHg9kwysJ;65499;42877
conf/sigmod/PhanN02;LLIkm2GMqakJ;64727;42887
conf/sigmod/ChristophidesCS00;DqHBAYRAtyIJ;65118;42891
conf/vldb/BohlenSS96;MqokIdCr2oIJ;66073;42892
conf/sigmod/OhHP00;T91d5LI-xIwJ;65037;42900
conf/sigmod/ArasuG03;kfADlOEkwOkJ;64480;42923
journals/sigmod/Bohlen95;OE9R26sjxoUJ;65109;42927
conf/sigmod/HellersteinA00;iFbXSEmnpzgJ;65058;42934
journals/sigmod/GerlhofKM96;xsV7dkJi-YMJ;64912;42956
conf/vldb/ChangG00;H4BAFnrsTbwJ;65428;42971
conf/sigmod/StonebrakerH01;ltEmsluBrYkJ;64919;42986
journals/sigmod/LeeC00;Knzz_bkGA00J;64590;43020
journals/vldb/PucheralBVB01;q42RuW4_FogJ;66759;43045
conf/vldb/ChristopheBPV00;q42RuW4_FogJ;65666;43045
conf/vldb/Padmanabhan96;1IjlMvLBFC0J;66114;43063
journals/sigmod/McHughAGQW97;0VMP__pyg_4J;64837;43096
conf/sigmod/MaddenSHR02;dLP8AfWQ7r0J;64667;43131
journals/sigmod/HansonN99;vM_HYDYFeJ0J;64767;43132
conf/sigmod/MumickQM97;c_n0wQe1FhAJ;65568;43138
conf/sigmod/GrossmanHQ95;Z_kXgQsN0W0J;65946;43152
conf/vldb/BarjaPFWD94;yXC9t87hjwsJ;64359;43179
conf/vldb/BerchtoldKK96;WcxbHqh4FfkJ;66096;43187
conf/sigmod/GardarinMP95;l-9pykkOVrkJ;65855;43195
conf/sigmod/SagonasSW94;zOre6B5JTkoJ;66076;43210
conf/sigmod/AgrawalW00;wivJNEQEWzMJ;65062;43215
journals/sigmod/GerlhofKM96;eq249ewqsHMJ;64912;43227
conf/sigmod/LiVCAHMWBCHIKSS99;L854PhEQPTsJ;65307;43242
conf/sigmod/CareyFZ94;UBpDljYCfGgJ;65976;43246
conf/sigmod/DogacHKOONDMAKE96;GnjIUQVlZ0UJ;65750;43249
journals/sigmod/DogacDKOONEHAKKM95;GnjIUQVlZ0UJ;65065;43249
conf/sigmod/Han96;DlQd7WIkVF0J;64276;43275
journals/sigmod/HasanFV96;m2CCumFeAWgJ;64918;43276
conf/vldb/MendelzonV00;AQLsLBctUI4J;65641;43280
journals/sigmod/FlorescuLM98;ywQwkD1ov7IJ;64851;43295
conf/vldb/PapadiasMD98;7vbPCi-dbawJ;65915;43304
conf/vldb/CiacciaPZ97;V9DtLHHIBxEJ;66175;43305
conf/vldb/PopaVMHF02;J0jQGfOjVZ4J;66513;43328
conf/sigmod/HanPY00;Ywgd3RbAfl0J;65077;43341
conf/sigmod/DoppelhammerHKK97;LUfRqM48JaEJ;65572;43360
journals/tods/MelnikG03;y2dZ5cRja_IJ;65198;43376
conf/vldb/BaumgartnerFG01;I1xHtA3f3MsJ;65305;43381
conf/vldb/LakshmananSS96;XPjpq3h5BhUJ;66844;43413
journals/sigmod/McHughAGQW97;FUXcNB3HHi4J;64837;43485
journals/vldb/FungKL03;rFEOA75JjSIJ;66554;43512
conf/sigmod/MogiK96;hxWB8uQMCdgJ;65681;43514
conf/vldb/SevcikK96;GiHrMj3vbSAJ;66084;43527
conf/vldb/ZouS98;_OimKPnidhsJ;66004;43560
journals/sigmod/LaenderRST02;34QnrkmS0Y8J;64326;43588
conf/sigmod/LibkinMW96;uxD8p47apUYJ;65729;43597
conf/vldb/RamasamyPNK00;wR0R0jS5J6oJ;65624;43599
journals/sigmod/SlivinskasJS02;xTPSs2k_pUIJ;64309;43618
conf/sigmod/HullZ96;rI-T6ppfITQJ;65712;43641
conf/sigmod/AltinelABFSZ99;WZDgK2THjbQJ;65242;43672
conf/sigmod/Hammond99;-ndr_jftgFkJ;65351;43722
conf/sigmod/WilschutFA95;vgoFTdXYHZ0J;65862;43728
conf/vldb/FerrandinaMZFM95;ume4RGX6sI4J;64273;43738
conf/vldb/ShanmugasundaramGTZDN99;JqfEbjic16sJ;65691;43789
conf/sigmod/BohrerBBCFHKKMNRRSUUW97;uPx8w3k7NyQJ;65548;43805
journals/sigmod/MillerHHYHFP01;0ckpOQsv-vAJ;64634;43808
conf/sigmod/KiesslingHFE01;DQKMCTskI-MJ;64888;43816
journals/vldb/SivasankaranSTPR96;x2c_pMyVtCoJ;66797;43836
conf/vldb/HvasshovdTBH95;_83yTuPv-NAJ;64293;43843
conf/sigmod/LangS01;OubIayl1628J;64913;43845
conf/sigmod/SagonasSW94a;uAoWmK-jEGAJ;66119;43865
conf/sigmod/SagonasSW94;uAoWmK-jEGAJ;66076;43865
conf/sigmod/BrunoC02;Gz0uaD8l3T4J;64772;43892
conf/vldb/GuntzerBK00;3Gf3m5rkq0UJ;65615;43917
conf/sigmod/Chaudhuri97;9GsZHpVf2_cJ;65644;43918
conf/sigmod/BouguettayaBH99;U-Kd4GQ_vCMJ;65391;43922
journals/sigmod/BarbaraS97;l72i358_vjYJ;64814;43936
journals/vldb/RoySSSA98;JB684f38DiwJ;66694;43944
conf/vldb/AshwinRSSS97;JB684f38DiwJ;65958;43944
conf/sigmod/ColbyGLMT96;MgphE2z3NqYJ;65727;43951
journals/sigmod/DunhamH95a;CyzIFxmvc1cJ;65116;43953
conf/vldb/ChakrabartiSD98;zDznH1GBa7UJ;66012;43965
conf/sigmod/AcharyaAFZ95;ZdWKBKSoMUQJ;65804;43988
conf/sigmod/RothAHCCFSTW96;2i9wDNdFZM8J;65744;43989
conf/sigmod/GeorgeH97;B7Mw8CQYZTEJ;65674;43990
journals/sigmod/BarbaraCJW01;asukNMVeZZYJ;64466;44012
conf/vldb/MatiasVW00;VQbfg3MOm90J;65461;44045
conf/sigmod/ChaudhuriN98a;JyEX0YVMP5oJ;65496;44065
conf/sigmod/HwangLYMMGCSS94;AWah9GLEFTAJ;66093;44075
conf/sigmod/HoAMS97;rUNHnYf8TtEJ;65569;44079
conf/vldb/BlokWZPAKJ01;jxPqWIuxhvwJ;65328;44099
conf/sigmod/FernandezFKLS98;N9NHi5y3K38J;65357;44129
conf/vldb/LakshmananPH02;1I1VNEHN4jYJ;66400;44146
journals/sigmod/RashidS00;e0GH54HirssJ;64606;44151
conf/vldb/WangZ00;eDa9jQWsTMoJ;65648;44161
journals/sigmod/Ritter98;mzqmEYGGT_IJ;64664;44169
conf/vldb/ScheuermannSV96;N3Hyyb1Qw8sJ;66094;44172
journals/sigmod/KappelR98;XmQ-hlR_wwkJ;64871;44189
conf/sigmod/GardarinMP95;9-bSCnqVrlkJ;65855;44192
conf/sigmod/DogacTPPLKTK02;wi8177RdPBYJ;64748;44210
conf/sigmod/SrikantA96;Cm66C3yYtdgJ;65705;44224
conf/vldb/ChatziantoniouR97;Xx-pSjq7Mv8J;65962;44234
conf/vldb/BunkerCCMMW01;bKfF2TdyKDwJ;65371;44257
journals/sigmod/ConradHHKRSS99;nmEhI0tiWGAJ;64753;44278
journals/sigmod/BunemanLSTW94;lkreWUl_euYJ;65274;44289
conf/vldb/Suciu96a;tJtSq968rwgJ;66258;44292
journals/tods/DattaVCK99;L_EKDuVUoIEJ;66629;44333
conf/vldb/LitwinNS94;SnkWnX5WoKwJ;64505;44341
journals/sigmod/Klein94;kG86HB6N1xEJ;65238;44347
conf/sigmod/WodtkeWWDM97;tnXqwH3BXW0J;65614;44349
conf/sigmod/BerchtoldK98;pKKu82IYP9EJ;65375;44369
conf/vldb/ChoALS02;_-JZT1cOuZ8J;66498;44387
conf/sigmod/HaasH01;PZSlVNV6e9IJ;64924;44388
journals/tods/Hellerstein98;CuthnIIdYb4J;66621;44397
conf/vldb/MehtaD95;7c5g0Tl1lO0J;64286;44415
conf/sigmod/ChanI98;MsOTH7U9VnkJ;65360;44475
journals/vldb/Barbara-MillaG94;mFHdV09MfG8J;66828;44481
conf/sigmod/AltinelABFSZ99;LCmaogUdo_YJ;65242;44505
journals/sigmod/Eisenberg96;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245907%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;65019;44515
conf/sigmod/Bayardo98;t7cKx4raSM0J;65398;44537
conf/vldb/HanF95;EWdjCIv1enwJ;66218;44553
conf/vldb/Pound99;zWp_JdEQ8MgJ;65709;44557
conf/vldb/LuoN01;TRWSf77xoWsJ;65397;44561
journals/vldb/HalkidiNVV03;J0hrpRuvSgMJ;66556;44562
conf/sigmod/YangM97;WcA1L5srKj4J;65580;44564
conf/vldb/KemperK94;yt-MxJKEsL4J;64355;44641
conf/vldb/IpeirotisG02;3CSFFlEVviMJ;66496;44656
journals/vldb/BohmAnY97;XsTFqLpfsfgJ;66681;44666
conf/vldb/SetzerZ94;1tmW1mOCZqIJ;64418;44681
conf/sigmod/QunLO03;BnNNuVfklfcJ;64638;44703
journals/tods/StoreyCDGS97;NL_8pNIYC-0J;66623;44711
conf/vldb/BaumannFRW97;7BgXVuviUvoJ;65969;44726
conf/vldb/HasanM95;JmlFFnMD_D0J;66233;45395
journals/sigmod/BollKB98;IBg3vuolFUwJ;64669;44734
conf/sigmod/YangM97;xrTlYcyFKtwJ;65580;44743
conf/sigmod/JonssonFS98;t6-LjSlCUmcJ;65473;44766
conf/vldb/EvangelidisLS95;hR9tpdTkYkcJ;64370;44775
journals/sigmod/SycaraKWL99;7OyvdUHeptMJ;64717;44798
conf/sigmod/RaoR98;WlSXiMaxGlQJ;65469;44823
journals/tods/GutingBEJLSV00;ZHrldrRfRxMJ;66583;44831
conf/sigmod/ZhaoDNS98;miytzHylgMAJ;65426;44842
